5,0.0,6,9,1.3565473309789124,4.0,0.038679083292158065,4.0,1.9423003253106672,4.0,0.003135615364515282,4.0,0.1795886871797583,4.0
5,0.0,6,12,1.854206761460888,9.0,0.18214398225832348,9.0,3.001268314766589,9.0,2.711398298039045,9.0,0.5063831485675877,9.0
5,0.0,6,19,0.4057652594082015,3.0,0.03137576643841049,3.0,1.9139427608089983,3.0,0.503974839272964,3.0,0.05055322356934684,3.0
5,0.0,13,0,5.103136960218187,21.0,0.7422185197885914,21.0,5.56086070275894,21.0,5.974618941078273,21.0,1.0523410177045658,21.0
5,0.0,13,1,1.9259198195973661,10.0,0.3772895045490229,10.0,5.005162098605317,10.0,1.3697769121396548,10.0,0.44160588532302025,10.0
5,0.0,13,3,3.4758593860751645,12.0,0.3631217802295076,12.0,4.719650389659535,12.0,1.9084370397801407,12.0,0.6731277434946048,12.0
5,0.0,13,4,0.6715286528474039,2.0,0.17225149834125364,2.0,0.5167537937993526,2.0,0.3711586478928632,2.0,0.19371570476987687,2.0
5,0.0,13,7,2.6409516120340224,12.0,0.26292766981658733,12.0,5.923674845981163,12.0,1.3371446917426546,12.0,0.7702419316137213,12.0
5,0.0,13,10,0.35806917438694286,2.0,0.08028884030643124,2.0,0.7176500403284738,2.0,0.6746453533822008,2.0,0.12568086291390065,2.0
5,0.0,13,11,2.277177922924532,17.0,0.2511947648131005,17.0,7.490112765499111,17.0,5.447947151979989,17.0,0.5914878676729838,17.0
5,0.0,13,14,2.804723330238188,12.0,0.27855057355783047,12.0,5.191440963998651,12.0,2.788632265021691,12.0,0.3241061243187046,12.0
5,0.0,13,15,3.386713490977111,17.0,0.3789592045693075,17.0,8.279647937669932,17.0,2.9792537082322426,17.0,0.8311496194855093,17.0
5,0.0,13,16,2.180401107114662,12.0,0.2844410607152968,12.0,4.205382163293678,12.0,3.32283766602918,12.0,0.5482115296942961,12.0
5,0.0,13,17,2.8656213388918546,15.0,0.6964189868281142,15.0,4.285157750811749,15.0,4.888055105656804,15.0,0.9970527734305957,15.0
5,0.0,13,18,1.4076420957948503,6.0,0.16623543896713291,6.0,1.5814175881995884,6.0,1.7651540781225377,6.0,0.16592273827104653,6.0
5,1.0,6,8,0.19192634560906524,1.0,0.01451841359773372,1.0,0.35587818696883844,1.0,0.3746458923512748,1.0,0.0290368271954674,1.0
5,1.0,6,19,1.8397972123430486,14.0,0.12854216229091744,14.0,9.808388000153082,14.0,1.3271118035131488,14.0,0.18300115754551627,14.0
5,1.0,13,0,15.378309682086494,73.0,1.6148264292752068,73.0,33.86707324965587,73.0,12.787386754594673,73.0,2.559449042871676,73.0
5,1.0,13,1,6.440766577915547,28.0,0.4411911035555902,28.0,15.520221479158549,28.0,2.600511205765734,28.0,0.9056640891752443,28.0
5,1.0,13,2,5.83472193535991,37.0,0.6981418470602045,37.0,19.921982857455916,37.0,6.623730925241659,37.0,1.341080937643392,37.0
5,1.0,13,3,5.558720997349218,22.0,0.4491263028199145,22.0,9.943481856511323,22.0,3.6356534164804994,22.0,0.8950844016260483,22.0
5,1.0,13,4,1.0713702083730519,3.0,0.049369724984192224,3.0,1.2836920987136724,3.0,0.4546056795902898,3.0,0.0490084066338838,3.0
5,1.0,13,7,10.37721492986684,62.0,1.5316894412839355,62.0,36.04735778751542,62.0,6.871405733541407,62.0,3.379405555459895,62.0
5,1.0,13,10,14.303369452370235,80.0,1.7633398579703243,80.0,44.20320863115918,80.0,12.573250638049771,80.0,3.091277909933992,80.0
5,1.0,13,11,15.35557069383906,106.0,1.5291804798727082,106.0,62.88901570310533,106.0,16.20890083272697,106.0,2.3196786683675823,106.0
5,1.0,13,14,7.103585244853746,34.0,0.6736892028895088,34.0,15.129449891299624,34.0,6.841260218736865,34.0,0.9937414729344289,34.0
5,1.0,13,15,11.091101145886594,60.0,1.168981526814926,60.0,31.864313385812146,60.0,9.81474010754377,60.0,2.0794223150899462,60.0
5,1.0,13,16,11.257138759619975,64.0,1.1613201156640478,64.0,29.449029752948448,64.0,14.244980095629721,64.0,2.051685646363579,64.0
5,1.0,13,17,6.1807072384788615,33.0,0.6575080797732535,33.0,15.027001887857963,33.0,6.050578762967095,33.0,1.4043782189161935,33.0
5,1.0,13,18,8.774723650118013,53.0,1.1774098114849043,53.0,23.472071930541006,53.0,10.874288850819212,53.0,1.8780854676901746,53.0
5,0.0,6,8,1.9023261229323323,15.0,0.42825856429448655,15.0,6.4527855207465095,15.0,4.402975402733564,15.0,0.675595641025686,15.0
